date,acres,county,cause,lat,lon,binlat,binlon
Aug,0.1,WHATCOM,Debris Burn,48.927867,-122.077212,1,3
Jul,0.0,WHATCOM,Debris Burn,48.927867,-122.077212,1,3
Jul,0.1,WHATCOM,Debris Burn,48.927867,-122.077212,1,3
Jul,0.1,WHATCOM,Children,48.927867,-122.077212,1,3
Jun,0.0,KITTITAS,Recreation,47.302213,-121.101844,2,4
Sep,0.1,KITTITAS,Recreation,47.302213,-121.101844,2,4
Aug,0.0,OKANOGAN,Lightning,48.797529,-119.607309,1,6
Apr,0.1,KLICKITAT,Miscellaneou,45.804593,-121.291346,4,4
Sep,0.0,KLICKITAT,Children,45.804593,-121.291346,4,4
Aug,0.3,STEVENS,Lightning,48.321147,-117.699732,1,8
Aug,0.0,STEVENS,Lightning,48.007358,-117.915856,1,8
Jul,0.5,SNOHOMISH,Debris Burn,48.2211,-121.57491,1,4
May,0.1,CLALLAM,Debris Burn,48.012388,-123.156951,1,2
Apr,0.1,CLALLAM,Miscellaneou,48.012388,-123.156951,1,2
Sep,0.0,STEVENS,Lightning,48.063762,-117.471792,1,8
Oct,1.0,OKANOGAN,Recreation,47.983834,-119.993676,2,6
Jul,0.4,KLICKITAT,Lightning,45.906163,-121.559418,4,4
May,0.1,SNOHOMISH,Debris Burn,48.132646,-122.024249,1,3
Jul,0.5,STEVENS,Debris Burn,48.445381,-117.90065,1,8
Jul,0.5,STEVENS,Miscellaneou,48.445381,-117.90065,1,8
Jul,0.1,STEVENS,Miscellaneou,48.445381,-117.90065,1,8
Jul,0.1,STEVENS,Debris Burn,48.445381,-117.90065,1,8
Oct,0.1,STEVENS,Debris Burn,48.445381,-117.90065,1,8
Jul,0.0,STEVENS,Debris Burn,48.445381,-117.90065,1,8
Aug,1.0,SAN JUAN,Debris Burn,48.49985,-123.028529,1,2
Jul,0.0,SAN JUAN,Recreation,48.49985,-123.028529,1,2
Aug,1.5,GRAYS HARBOR,Debris Burn,46.972747,-123.428257,3,2
May,0.0,PACIFIC,Railroad,46.55187,-123.409769,3,2
May,0.0,PACIFIC,Children,46.55187,-123.409769,3,2
Jun,0.0,STEVENS,Lightning,48.880748,-117.698974,1,8
Sep,0.2,THURSTON,Children,46.921613,-122.862117,3,3
Jul,0.0,STEVENS,Miscellaneou,48.301437,-117.813613,1,8
Sep,0.1,PACIFIC,Debris Burn,46.369207,-124.043801,3,1
Aug,0.3,THURSTON,Lightning,46.916084,-122.664611,3,3
May,1.5,THURSTON,Debris Burn,46.916084,-122.664611,3,3
Oct,0.0,KITTITAS,Recreation,47.281994,-120.967318,2,5
Aug,0.1,SPOKANE,Recreation,47.760599,-117.493885,2,8
Jul,0.1,MASON,Miscellaneou,47.325318,-122.980264,2,3
Jun,4.0,CHELAN,Debris Burn,47.634414,-120.251414,2,5
Aug,0.3,THURSTON,Recreation,46.872572,-122.728876,3,3
May,0.1,COWLITZ,Debris Burn,46.193375,-122.738816,3,3
Jun,15.0,ISLAND,Debris Burn,48.122498,-122.489695,1,3
Jul,4.0,KLICKITAT,Children,45.802104,-120.626006,4,5
Jul,3.0,KLICKITAT,Children,45.84769,-120.711352,4,5
Apr,1.0,LEWIS,Debris Burn,46.54134,-122.344172,3,3
Jul,0.1,KITTITAS,Miscellaneou,47.183834,-120.801917,2,5
Jul,1.1,THURSTON,Debris Burn,46.88744,-122.982034,3,3
Jun,0.2,KLICKITAT,Children,45.844497,-120.809561,4,5
Aug,0.0,STEVENS,Lightning,48.69476,-118.082047,1,7
Nov,0.1,THURSTON,Miscellaneou,46.986936,-122.677907,3,3
Aug,0.1,STEVENS,Recreation,48.794814,-117.84619,1,8
Jun,4.5,LINCOLN,Miscellaneou,47.915688,-118.557049,2,7
Jul,2.0,PACIFIC,Miscellaneou,46.772562,-124.088897,3,1
Jul,0.2,PACIFIC,Miscellaneou,46.772562,-124.088897,3,1
Apr,5.0,CHELAN,Debris Burn,47.369362,-120.37727,2,5
Jul,0.2,KITSAP,Recreation,47.614004,-122.745904,2,3
May,0.0,FERRY,Lightning,48.829612,-118.623009,1,7
Jul,0.1,STEVENS,Lightning,48.300846,-118.117563,1,7
Oct,0.4,GRAYS HARBOR,Recreation,46.874876,-123.493391,3,2
Aug,15.0,SPOKANE,Miscellaneou,47.461984,-117.129475,2,8
Sep,0.1,KITTITAS,None,47.019299,-120.929468,2,5
Aug,0.0,PEND OREILLE,Lightning,48.525518,-117.492901,1,8
Sep,0.0,THURSTON,Miscellaneou,47.003221,-122.664495,2,3
Jun,0.3,THURSTON,Children,47.003221,-122.664495,2,3
Jun,0.1,OKANOGAN,Lightning,48.645852,-119.422791,1,6
Nov,0.1,CHELAN,Debris Burn,47.38225,-120.429524,2,5
Oct,0.3,CHELAN,Debris Burn,47.38225,-120.429524,2,5
Jul,0.1,WHATCOM,Debris Burn,48.866672,-122.141389,1,3
Sep,0.2,SNOHOMISH,Debris Burn,48.203849,-122.039211,1,3
Jul,0.1,STEVENS,Debris Burn,47.881078,-117.551501,2,8
Jul,0.5,STEVENS,Children,47.881078,-117.551501,2,8
Jul,0.0,KITSAP,Recreation,47.47103,-122.79242,2,3
Jul,0.1,KITTITAS,Smoker,47.168478,-121.017087,2,4
May,0.1,KITTITAS,Smoker,47.168478,-121.017087,2,4
Jun,0.1,KITTITAS,Debris Burn,47.168478,-121.017087,2,4
Oct,5.0,SKAGIT,Debris Burn,48.420625,-122.520999,1,3
Oct,0.1,THURSTON,Debris Burn,46.776404,-122.747631,3,3
Apr,51.0,SPOKANE,Debris Burn,47.620452,-117.12156,2,8
Jul,0.01,COWLITZ,Recreation,46.095912,-122.922032,3,3
Oct,0.0,STEVENS,Miscellaneou,48.503081,-117.968068,1,8
Jul,1.0,SPOKANE,Miscellaneou,47.807205,-117.434976,2,8
Jul,0.1,COWLITZ,Lightning,46.323988,-123.033676,3,2
May,0.1,CLALLAM,Debris Burn,48.080105,-123.476098,1,2
Apr,0.5,STEVENS,Debris Burn,47.934204,-117.646506,2,8
Nov,0.3,SNOHOMISH,Logging,48.002992,-121.686253,1,4
Jun,0.4,KITTITAS,Recreation,47.021398,-120.762289,2,5
Mar,1.5,WHATCOM,Miscellaneou,48.812638,-122.192219,1,3
Sep,0.1,KLICKITAT,Miscellaneou,45.740778,-121.484247,4,4
Oct,0.1,CHELAN,Children,47.539621,-120.439903,2,5
Jul,250.0,KITTITAS,Arson,47.198788,-120.706462,2,5
Jun,0.1,LINCOLN,Arson,47.823422,-117.86675,2,8
Aug,0.2,STEVENS,Debris Burn,48.056448,-117.811995,1,8
Apr,0.1,STEVENS,Smoker,48.056448,-117.811995,1,8
Jun,0.1,OKANOGAN,Lightning,48.619039,-119.033813,1,6
Aug,0.3,THURSTON,Arson,47.119079,-122.770165,2,3
Aug,0.2,THURSTON,Arson,47.119079,-122.770165,2,3
Sep,1.5,SPOKANE,Debris Burn,47.800084,-117.381336,2,8
May,0.1,SPOKANE,Miscellaneou,47.800084,-117.381336,2,8
Jul,0.1,SPOKANE,Lightning,47.919161,-117.096811,2,8
Aug,0.5,SNOHOMISH,Debris Burn,47.923529,-121.655288,2,4
Sep,0.1,PEND OREILLE,Miscellaneou,48.645322,-117.364658,1,8
Sep,0.0,PIERCE,Recreation,47.059521,-121.9902,2,4
Jun,0.1,GRAYS HARBOR,Logging,47.503122,-124.201536,2,1
Jul,9.0,KLICKITAT,Lightning,45.801255,-120.954669,4,5
Jul,0.2,STEVENS,Smoker,48.221093,-117.65847,1,8
Sep,0.2,SPOKANE,Miscellaneou,47.736615,-117.314678,2,8
Aug,0.0,SPOKANE,Miscellaneou,47.736615,-117.314678,2,8
Jul,0.1,SPOKANE,Arson,47.840536,-117.720548,2,8
Jun,0.0,SKAGIT,Lightning,48.473755,-121.409172,1,4
Sep,0.1,KITTITAS,Recreation,47.139126,-120.316715,2,5
Sep,0.0,OKANOGAN,Lightning,48.336096,-120.103659,1,5
Aug,63.0,STEVENS,Children,48.431425,-117.835115,1,8
Jul,0.1,STEVENS,Lightning,48.431425,-117.835115,1,8
Jul,0.1,STEVENS,Lightning,48.531798,-118.07474,1,7
Aug,0.0,CLARK,Smoker,45.831143,-122.383384,4,3
Jul,1.5,CLARK,Debris Burn,45.831143,-122.383384,4,3
Jul,0.1,KLICKITAT,Recreation,45.958037,-120.913609,4,5
Sep,0.3,STEVENS,Debris Burn,48.396622,-117.925404,1,8
Sep,0.1,CLARK,Miscellaneou,45.717669,-122.3452,4,3
Jul,0.1,CLARK,Recreation,45.717669,-122.3452,4,3
Jun,0.1,CLARK,Miscellaneou,45.717669,-122.3452,4,3
Oct,3.5,KITTITAS,Recreation,47.296549,-121.009176,2,4
Jun,0.1,WHATCOM,Miscellaneou,48.768497,-122.606013,1,3
Jul,0.1,WHATCOM,Recreation,48.768497,-122.606013,1,3
Sep,0.1,KITTITAS,Recreation,46.971439,-120.833789,3,5
Jun,0.1,SPOKANE,Debris Burn,47.982355,-117.534123,2,8
Sep,0.5,SNOHOMISH,Debris Burn,48.270599,-121.704652,1,4
Sep,0.5,COWLITZ,Miscellaneou,46.323478,-122.518834,3,3
Jul,0.1,CHELAN,Recreation,47.608611,-120.546827,2,5
Sep,0.25,THURSTON,Debris Burn,46.859815,-122.499508,3,3
Jul,1.5,STEVENS,Debris Burn,48.31572,-117.728438,1,8
Jul,0.1,STEVENS,Miscellaneou,48.31572,-117.728438,1,8
Jun,1.5,STEVENS,Debris Burn,48.31572,-117.728438,1,8
Jul,2.0,STEVENS,Logging,48.31572,-117.728438,1,8
Aug,0.1,STEVENS,Recreation,48.31572,-117.728438,1,8
Aug,1.7,STEVENS,Debris Burn,48.31572,-117.728438,1,8
Aug,0.3,STEVENS,Debris Burn,48.31572,-117.728438,1,8
Jul,2.0,STEVENS,Logging,48.31572,-117.728438,1,8
Aug,0.2,STEVENS,Debris Burn,48.31572,-117.728438,1,8
Sep,0.5,GRAYS HARBOR,Smoker,46.899248,-123.816019,3,2
Jul,0.0,STEVENS,Lightning,48.760267,-117.865517,1,8
Jul,0.1,KITTITAS,Recreation,47.146597,-120.338696,2,5
Jun,0.1,KING,Recreation,47.250274,-122.133553,2,3
Jul,0.2,LEWIS,Logging,46.389129,-122.727958,3,3
Jul,0.2,STEVENS,Debris Burn,48.537807,-117.597381,1,8
Oct,0.0,KITTITAS,Recreation,47.180361,-120.780922,2,5
Aug,0.1,JEFFERSON,Logging,47.875985,-124.335726,2,1
Aug,0.1,OKANOGAN,Lightning,48.921114,-119.459286,1,6
Jul,0.3,THURSTON,Recreation,46.843463,-122.496976,3,3
Aug,0.0,SPOKANE,Miscellaneou,47.930299,-117.2689,2,8
Jul,0.0,SPOKANE,Miscellaneou,47.742425,-117.574345,2,8
Jul,0.1,OKANOGAN,Lightning,48.888087,-119.644489,1,6
Sep,0.1,THURSTON,Recreation,47.032759,-123.098532,2,2
Jul,0.1,MASON,Debris Burn,47.492766,-122.936225,2,3
Aug,10.0,GRAYS HARBOR,Debris Burn,46.800958,-123.340852,3,2
Jul,1.0,GRAYS HARBOR,Debris Burn,46.800958,-123.340852,3,2
Jun,0.0,COWLITZ,Miscellaneou,45.960614,-122.710711,4,3
Jun,5.0,GRAYS HARBOR,Logging,47.257258,-124.006056,2,1
Jun,1.0,ISLAND,Debris Burn,48.217147,-122.667072,1,3
Jun,0.1,CHELAN,Recreation,47.573987,-120.36122,2,5
Jan,0.0,CHELAN,Recreation,47.573987,-120.36122,2,5
Apr,0.5,CHELAN,Recreation,47.573987,-120.36122,2,5
Oct,0.0,LEWIS,Recreation,46.389098,-122.790958,3,3
Jul,0.0,THURSTON,Miscellaneou,46.899585,-122.921676,3,3
Aug,0.5,FERRY,Miscellaneou,48.632382,-118.117999,1,7
Sep,0.1,GARFIELD,Debris Burn,46.336871,-117.572634,3,8
Oct,0.3,STEVENS,Children,48.343793,-118.074216,1,7
May,0.2,LEWIS,Miscellaneou,46.671901,-122.90047,3,3
Oct,0.1,KLICKITAT,Recreation,45.8469,-121.082346,4,4
Jun,0.1,LEWIS,Debris Burn,46.523207,-122.774692,3,3
Aug,1.5,SPOKANE,Debris Burn,47.73126,-117.23201,2,8
Jul,0.0,COWLITZ,Miscellaneou,46.272533,-122.540269,3,3
Jul,0.0,STEVENS,Children,47.808818,-117.550578,2,8
Jul,0.1,STEVENS,Recreation,47.808818,-117.550578,2,8
Jun,0.0,CLALLAM,Children,48.094491,-123.435271,1,2
Mar,1.0,SKAMANIA,Debris Burn,45.72442,-121.770844,4,4
Aug,0.0,STEVENS,Miscellaneou,48.48318,-118.003507,1,7
Sep,0.1,KING,Debris Burn,47.717378,-121.914039,2,4
Jun,0.3,KING,Recreation,47.717378,-121.914039,2,4
Jul,0.2,SPOKANE,Lightning,47.538278,-117.669118,2,8
Jul,0.2,LEWIS,Children,46.554379,-122.25234,3,3
Jun,0.1,CLARK,Recreation,45.710355,-122.339925,4,3
Jul,0.1,KITTITAS,Lightning,47.368053,-121.158091,2,4
Jul,0.1,KITTITAS,Lightning,47.368053,-121.158091,2,4
Jun,0.0,PIERCE,Children,46.94595,-122.407898,3,3
Sep,0.1,KITTITAS,Recreation,47.13208,-120.372034,2,5
Oct,0.1,KITTITAS,Miscellaneou,47.13208,-120.372034,2,5
Aug,0.1,KITTITAS,Recreation,47.13208,-120.372034,2,5
Sep,0.1,THURSTON,Arson,46.899906,-122.958536,3,3
Jul,0.1,YAKIMA,Recreation,46.514636,-120.909411,3,5
May,0.2,LEWIS,Debris Burn,46.44322,-122.528486,3,3
May,0.5,FERRY,Debris Burn,48.663154,-118.63492,1,7
Aug,0.1,KLICKITAT,Lightning,45.732903,-121.152608,4,4
Sep,0.0,MASON,Recreation,47.195947,-123.116266,2,2
Aug,0.0,STEVENS,Lightning,48.494586,-117.89338,1,8
Jun,1.0,STEVENS,Railroad,48.854098,-117.889634,1,8
Jul,0.1,STEVENS,Miscellaneou,48.854098,-117.889634,1,8
Jul,0.2,SPOKANE,Miscellaneou,47.738567,-117.210437,2,8
Jun,8.0,MASON,Arson,47.238636,-123.084303,2,2
May,0.1,THURSTON,Recreation,46.9745,-122.896886,3,3
Jul,0.1,CHELAN,Smoker,47.597247,-120.859856,2,5
Aug,0.1,THURSTON,Debris Burn,47.005047,-122.683025,2,3
Aug,0.3,OKANOGAN,Lightning,48.353311,-119.76866,1,6
Jul,0.4,SPOKANE,Miscellaneou,47.418105,-117.294926,2,8
Jul,0.1,PEND OREILLE,Lightning,48.246722,-117.259854,1,8
May,0.1,CLARK,Recreation,45.674134,-122.309253,4,3
Nov,0.1,CLARK,Recreation,45.674134,-122.309253,4,3
Apr,0.0,STEVENS,Smoker,48.728065,-117.925399,1,8
Sep,4.0,PEND OREILLE,Recreation,48.273686,-117.316398,1,8
Sep,0.3,CHELAN,Children,47.522319,-120.628367,2,5
Jul,0.1,SAN JUAN,Recreation,48.612316,-123.046615,1,2
Aug,0.1,GRAYS HARBOR,Debris Burn,46.897585,-124.016116,3,1
Aug,0.1,STEVENS,Lightning,48.515679,-117.976333,1,8
Jul,0.1,FERRY,Arson,48.546563,-118.18431,1,7
Aug,0.1,FERRY,Miscellaneou,48.546563,-118.18431,1,7
Jul,0.1,FERRY,Children,48.546563,-118.18431,1,7
Sep,0.3,GRAYS HARBOR,Arson,47.022713,-123.439285,2,2
Jul,0.0,MASON,Miscellaneou,47.448776,-122.87256,2,3
Oct,0.1,MASON,Debris Burn,47.448776,-122.87256,2,3
Jul,60.0,CHELAN,None,48.432593,-120.855208,1,5
May,0.8,KLICKITAT,Debris Burn,45.990768,-120.666681,4,5
Jul,0.1,KLICKITAT,Debris Burn,45.990768,-120.666681,4,5
Aug,0.1,KLICKITAT,Arson,45.990768,-120.666681,4,5
Jun,1.6,PIERCE,Railroad,47.075399,-122.683094,2,3
Jul,0.1,SKAGIT,Recreation,48.60714,-122.29373,1,3
May,0.1,OKANOGAN,None,48.466017,-120.054439,1,5
Oct,1.0,CHELAN,Recreation,47.274204,-120.258287,2,5
Aug,0.0,PEND OREILLE,Lightning,48.111128,-117.09967,1,8
Sep,0.0,THURSTON,Recreation,47.061193,-122.733716,2,3
Aug,0.0,THURSTON,Miscellaneou,47.061193,-122.733716,2,3
Jun,0.0,THURSTON,Miscellaneou,47.061193,-122.733716,2,3
Jul,0.1,THURSTON,Miscellaneou,47.061193,-122.733716,2,3
Jul,4.0,THURSTON,Miscellaneou,47.061193,-122.733716,2,3
Aug,0.1,THURSTON,Children,47.061193,-122.733716,2,3
Jul,0.3,THURSTON,Recreation,47.061193,-122.733716,2,3
Aug,6.0,THURSTON,Miscellaneou,47.061193,-122.733716,2,3
Jan,0.0,CHELAN,None,47.70291,-120.596049,2,5
Sep,0.5,PEND OREILLE,None,48.565637,-117.275585,1,8
Aug,2.0,SNOHOMISH,Debris Burn,48.066705,-122.024752,1,3
Sep,0.5,COWLITZ,Debris Burn,46.189356,-123.186622,3,2
Aug,0.2,MASON,Children,47.214114,-123.129857,2,2
Jan,0.0,KLICKITAT,Recreation,45.947144,-120.929213,4,5
Aug,0.2,LEWIS,Miscellaneou,46.548842,-121.977748,3,4
Aug,0.4,OKANOGAN,Arson,48.503496,-119.766392,1,6
Aug,2.0,OKANOGAN,Arson,48.503496,-119.766392,1,6
Apr,1.0,LEWIS,Debris Burn,46.60662,-122.238053,3,3
Aug,0.1,CLARK,Recreation,45.612641,-122.345084,4,3
Apr,0.3,STEVENS,Debris Burn,48.728707,-117.969329,1,8
Jul,0.1,KLICKITAT,Lightning,45.919772,-121.040681,4,4
Jul,0.1,MASON,Logging,47.458838,-123.222605,2,2
Aug,0.5,FERRY,Lightning,48.588167,-118.784109,1,7
Sep,0.0,KITTITAS,Recreation,47.184599,-120.410794,2,5
Apr,0.5,SKAMANIA,Miscellaneou,45.955757,-122.160663,4,3
Aug,0.1,SNOHOMISH,Recreation,48.200335,-122.12528,1,3
Jul,1.0,GRAYS HARBOR,Recreation,47.390385,-123.620037,2,2
Aug,0.0,THURSTON,Debris Burn,46.903401,-122.731845,3,3
Aug,1.5,THURSTON,Debris Burn,46.903401,-122.731845,3,3
Apr,0.5,WHATCOM,Debris Burn,48.697896,-122.674371,1,3
Aug,9.9,OKANOGAN,Miscellaneou,48.083641,-119.830209,1,6
Jun,8.0,OKANOGAN,Debris Burn,48.083641,-119.830209,1,6
Aug,0.0,FERRY,Debris Burn,48.716666,-118.131359,1,7
Aug,0.1,LEWIS,Debris Burn,46.54888,-122.904894,3,3
Jun,0.1,CLALLAM,Debris Burn,48.036267,-123.32956,1,2
Nov,0.5,CLARK,Miscellaneou,45.853765,-122.653946,4,3
Aug,0.1,COLUMBIA,Recreation,46.227594,-117.71309,3,8
Aug,0.1,COLUMBIA,Recreation,46.227594,-117.71309,3,8
Aug,0.1,PEND OREILLE,Miscellaneou,48.139708,-117.190517,1,8
Jul,0.2,PEND OREILLE,Children,48.139708,-117.190517,1,8
Oct,0.1,PEND OREILLE,Miscellaneou,48.139708,-117.190517,1,8
Jan,0.0,OKANOGAN,Recreation,48.732176,-119.671984,1,6
Aug,0.0,PEND OREILLE,Logging,48.052699,-117.056906,1,8
Oct,1.0,YAKIMA,Miscellaneou,46.77333,-120.86961,3,5
Aug,0.8,SPOKANE,Lightning,47.745326,-117.147098,2,8
Jul,0.5,SPOKANE,Smoker,47.607019,-117.214315,2,8
Jun,0.0,STEVENS,Miscellaneou,48.513242,-117.791278,1,8
Jul,4.5,PACIFIC,Miscellaneou,46.788012,-124.053032,3,1
May,0.3,OKANOGAN,Debris Burn,48.97513,-119.19474,1,6
Aug,0.1,GRAYS HARBOR,Miscellaneou,47.213115,-123.963981,2,2
Jul,0.0,KITSAP,Lightning,47.439883,-122.747289,2,3
Nov,0.0,KITSAP,Recreation,47.439883,-122.747289,2,3
Jul,0.2,THURSTON,Debris Burn,47.097268,-122.891083,2,3
Sep,0.0,THURSTON,Children,47.097268,-122.891083,2,3
Jul,0.2,THURSTON,Debris Burn,47.097268,-122.891083,2,3
Jul,0.2,SPOKANE,Miscellaneou,47.823961,-117.272285,2,8
Jul,0.1,SPOKANE,Miscellaneou,47.581694,-117.251717,2,8
Aug,0.1,KITTITAS,Lightning,47.163125,-121.019801,2,4
Apr,3.5,KITTITAS,Debris Burn,47.163125,-121.019801,2,4
Aug,3.5,STEVENS,Miscellaneou,48.840987,-117.826921,1,8
Aug,3.0,SPOKANE,Railroad,47.953208,-117.33733,2,8
Jun,0.1,SPOKANE,Children,47.953208,-117.33733,2,8
Jul,0.1,SPOKANE,Arson,47.953208,-117.33733,2,8
Jul,0.5,SPOKANE,Recreation,47.953208,-117.33733,2,8
Aug,20.0,SPOKANE,Railroad,47.953208,-117.33733,2,8
Aug,0.0,SPOKANE,Recreation,47.953208,-117.33733,2,8
Aug,0.2,SPOKANE,Arson,47.953208,-117.33733,2,8
Aug,0.5,CLALLAM,Recreation,48.161806,-123.69024,1,2
Aug,0.1,CLALLAM,Recreation,48.161806,-123.69024,1,2
Aug,0.0,SPOKANE,Miscellaneou,47.593122,-117.38212,2,8
Sep,2.5,LEWIS,Children,46.510757,-122.897098,3,3
Jan,0.0,KLICKITAT,Recreation,45.814027,-120.39533,4,5
Aug,0.1,WHATCOM,Smoker,48.942948,-122.18755,1,3
Jul,0.1,WHATCOM,Debris Burn,48.942948,-122.18755,1,3
Jun,0.1,WHATCOM,Debris Burn,48.942948,-122.18755,1,3
Jul,12.0,SNOHOMISH,Children,48.041237,-122.083941,1,3
Jul,0.5,THURSTON,Children,46.834621,-122.964265,3,3
Jul,0.2,THURSTON,Children,47.085287,-122.870411,2,3
Jul,0.1,OKANOGAN,Lightning,48.855478,-119.716619,1,6
Sep,0.1,LEWIS,Recreation,46.596062,-122.811291,3,3
Jul,0.4,MASON,Debris Burn,47.292907,-123.177656,2,2
Jun,6.0,OKANOGAN,Smoker,48.559385,-119.742896,1,6
May,0.0,ISLAND,Miscellaneou,48.261123,-122.691568,1,3
Sep,1.5,CLARK,Miscellaneou,45.731855,-122.298622,4,3
May,0.1,CHELAN,Lightning,47.486054,-120.50459,2,5
Aug,0.3,PIERCE,Recreation,47.047646,-122.297756,2,3
Jun,0.1,COWLITZ,Debris Burn,45.987806,-122.723021,4,3
Apr,0.1,CLALLAM,Debris Burn,48.09502,-122.920845,1,3
Oct,40.0,STEVENS,Recreation,47.957374,-117.742809,2,8
Jan,0.0,OKANOGAN,Miscellaneou,48.674051,-119.157517,1,6
Aug,0.3,KITTITAS,Recreation,47.205886,-120.93968,2,5
Jul,1.3,PACIFIC,Logging,46.383963,-123.749257,3,2
Aug,20.0,CHELAN,None,47.341282,-120.186481,2,5
Jul,0.1,SPOKANE,Miscellaneou,47.742374,-117.563576,2,8
May,0.1,SPOKANE,Debris Burn,47.742374,-117.563576,2,8
Apr,8.2,SPOKANE,Recreation,47.570669,-117.054506,2,8
Sep,0.1,PIERCE,Recreation,47.023216,-121.847097,2,4
Jul,0.01,SPOKANE,Recreation,47.854607,-117.457114,2,8
Jun,0.0,SPOKANE,Debris Burn,47.854607,-117.457114,2,8
Aug,0.1,PEND OREILLE,Lightning,48.053045,-117.121806,1,8
Jun,0.1,COWLITZ,Railroad,46.148748,-122.960889,3,3
Oct,0.5,CLARK,Debris Burn,45.815543,-122.447489,4,3
May,0.1,GRAYS HARBOR,Debris Burn,46.97583,-123.337071,3,2
May,5.0,SNOHOMISH,Debris Burn,47.930992,-121.743856,2,4
Sep,0.1,GRAYS HARBOR,Recreation,46.816425,-123.425646,3,2
Aug,0.0,PEND OREILLE,Miscellaneou,48.179655,-117.271857,1,8
Sep,0.3,SPOKANE,Miscellaneou,47.695526,-117.531759,2,8
Aug,0.2,MASON,Debris Burn,47.284184,-122.926645,2,3
Aug,0.0,THURSTON,Miscellaneou,47.015848,-122.746473,2,3
Aug,1.0,THURSTON,Miscellaneou,47.015848,-122.746473,2,3
Jul,700.0,DOUGLAS,Debris Burn,47.810048,-119.94029,2,6
Aug,1.0,COWLITZ,Debris Burn,46.262356,-122.930203,3,3
Jul,0.25,OKANOGAN,Lightning,48.750558,-119.908779,1,6
Jun,0.01,THURSTON,Debris Burn,46.857997,-122.496797,3,3
Jan,0.0,THURSTON,Miscellaneou,46.857997,-122.496797,3,3
Sep,1.0,THURSTON,Miscellaneou,46.857997,-122.496797,3,3
Jul,9.0,THURSTON,Arson,46.857997,-122.496797,3,3
Jul,0.1,KING,Debris Burn,47.268886,-121.967345,2,4
Aug,0.0,SPOKANE,Miscellaneou,47.741848,-117.119769,2,8
Jun,0.3,SPOKANE,Debris Burn,47.741848,-117.119769,2,8
Apr,0.0,THURSTON,Miscellaneou,47.023366,-122.825895,2,3
Jun,0.1,THURSTON,Children,47.023366,-122.825895,2,3
Aug,0.1,THURSTON,Smoker,47.023366,-122.825895,2,3
Sep,0.01,OKANOGAN,Recreation,48.494837,-119.714688,1,6
May,0.1,SNOHOMISH,Recreation,47.814963,-121.827595,2,4
Jul,8.0,CHELAN,Lightning,47.269561,-120.186533,2,5
Sep,5.0,MASON,Arson,47.441804,-122.824802,2,3
Aug,0.25,MASON,Children,47.441804,-122.824802,2,3
Aug,0.1,SPOKANE,Recreation,47.952962,-117.271719,2,8
Aug,0.2,LINCOLN,Lightning,47.7249,-117.998997,2,8
Jun,2.0,SPOKANE,Miscellaneou,47.958829,-117.518438,2,8
Aug,0.1,GRAYS HARBOR,Debris Burn,47.039256,-123.268516,2,2
Apr,0.2,PIERCE,Miscellaneou,47.189937,-122.418294,2,3
Sep,0.1,COWLITZ,Recreation,46.30938,-123.022847,3,2
Aug,0.1,SPOKANE,Children,47.809478,-117.615362,2,8
Sep,0.6,SPOKANE,Debris Burn,47.809478,-117.615362,2,8
Jun,0.2,SPOKANE,Recreation,47.809478,-117.615362,2,8
Sep,1.0,SNOHOMISH,Smoker,47.786116,-121.848942,2,4
Jul,0.0,STEVENS,Lightning,48.762243,-118.095961,1,7
Aug,0.1,WHATCOM,Miscellaneou,48.82785,-122.451309,1,3
Jul,0.1,SAN JUAN,Debris Burn,48.707186,-122.933001,1,3
Jul,5.0,YAKIMA,Lightning,46.766046,-120.821658,3,5
Sep,1.5,YAKIMA,Miscellaneou,46.766046,-120.821658,3,5
May,30.0,LINCOLN,Debris Burn,47.801714,-117.887877,2,8
Aug,250.0,STEVENS,Miscellaneou,47.897809,-117.634876,2,8
Jun,0.1,OKANOGAN,None,48.200937,-119.13696,1,6
Aug,0.1,STEVENS,Debris Burn,48.307398,-117.66929,1,8
Aug,3.0,KING,Children,47.269662,-122.06783,2,3
Jun,0.1,LEWIS,Logging,46.479192,-123.283593,3,2
Aug,1.1,THURSTON,Debris Burn,46.945502,-122.939586,3,3
Aug,0.1,STEVENS,Lightning,48.879409,-118.18391,1,7
Jan,0.0,SPOKANE,Children,47.79283,-117.322775,2,8
Sep,0.5,STEVENS,Lightning,48.119505,-117.992879,1,8
Oct,0.0,MASON,Debris Burn,47.391204,-122.895152,2,3
Oct,4.0,PEND OREILLE,Logging,48.390084,-117.486607,1,8
Jul,0.0,KITTITAS,Miscellaneou,47.259804,-121.055879,2,4
Aug,0.5,KLICKITAT,Logging,45.991809,-121.326611,4,4
Aug,0.0,STEVENS,Lightning,48.41473,-117.662719,1,8
Sep,0.1,SPOKANE,Miscellaneou,47.592392,-117.166753,2,8
Aug,0.2,STEVENS,Recreation,48.155241,-117.598814,1,8
May,2.0,STEVENS,Children,48.62841,-117.932098,1,8
Jul,2.8,STEVENS,Miscellaneou,48.62841,-117.932098,1,8
Aug,0.1,PEND OREILLE,Lightning,48.214219,-117.403461,1,8
Jun,0.1,PEND OREILLE,Lightning,48.214219,-117.403461,1,8
Sep,0.0,SPOKANE,Debris Burn,47.782144,-117.590805,2,8
Jul,0.7,KITTITAS,Smoker,47.455713,-121.048311,2,4
